sku_cd,demand_class,abc_class,total_qty,latest_stock_qty,avg_aging,stockout_rate,stock_snapshots,weekly_velocity,coverage_weeks,stock_risk
MYZGSTA04L8001,Intermittent,B,187.0,80.0,180.38235294117646,0.0,21.0,6.166666666666667,12.972972972972972,low
MYAFATA01CO001,Intermittent,A,329.0,218.0,126.87878787878788,0.0,26.0,6.166666666666667,35.35135135135135,low
MYZGSTA09BK001,Intermittent,B,136.0,402.0,18.742857142857144,0.0,23.0,6.166666666666667,65.1891891891892,low
MXZFATT041F001,Intermittent,A,233.0,98.0,278.03333333333336,0.0,26.0,6.166666666666667,15.891891891891891,low
MWBGSTA01ED001,Lumpy,A,369.0,155.0,150.4,0.0,21.0,6.166666666666667,25.135135135135133,low
MESGSMM05CO036,Intermittent,B,119.0,93.0,69.56666666666666,0.0,22.0,6.083333333333333,15.287671232876713,low
MYLAAPA02CO001,Lumpy,A,1124.0,432.0,124.24137931034483,0.0,26.0,6.083333333333333,71.01369863013699,low
MEXGSMM04HD039,Lumpy,B,78.0,13.0,143.6,0.0,22.0,6.083333333333333,2.136986301369863,high
MXZFATT09CO001,Lumpy,A,522.0,157.0,147.68085106382978,0.0,23.0,6.0,26.166666666666668,low
MYLDSXT01BK001,Intermittent,A,1255.0,213.0,352.8032786885246,0.0,26.0,6.0,35.5,low
MEGESMM06PR001,Lumpy,B,191.0,26.0,792.5555555555555,0.0,26.0,5.916666666666667,4.394366197183098,medium
MXAAAVI03BK001,Intermittent,A,2114.0,128.0,174.95238095238096,0.0,26.0,5.916666666666667,21.633802816901408,low
MEXCAMM17CO045,Intermittent,A,543.0,159.0,98.78947368421052,0.0,26.0,5.916666666666667,26.873239436619716,low
MWPFATA01BK001,Intermittent,B,210.0,168.0,202.44303797468353,0.0,26.0,5.916666666666667,28.394366197183096,low
MMRBSME03CO001,Lumpy,A,3931.0,75.0,399.39130434782606,0.0,26.0,5.916666666666667,12.676056338028168,low
MXAAAVI03CO001,Smooth,A,3091.0,156.0,217.44444444444446,0.0,26.0,5.833333333333333,26.742857142857144,low
MWRGSTA01BK001,Intermittent,B,203.0,89.0,106.74074074074075,0.0,21.0,5.833333333333333,15.257142857142858,low
MWPGSTA02WT001,Intermittent,B,155.0,172.0,241.57142857142858,0.0,23.0,5.833333333333333,29.485714285714288,low
MEXGSMM04HD040,Intermittent,B,77.0,14.0,231.0,0.0,22.0,5.75,2.4347826086956523,high
MESGSMM04CO040,Intermittent,B,123.0,29.0,139.78947368421052,0.0,21.0,5.75,5.043478260869565,medium
MXZFSTA11CO001,Intermittent,A,240.0,189.0,83.96363636363637,0.0,26.0,5.75,32.869565217391305,low
MWPFSMT02BK001,Lumpy,A,717.0,59.0,353.6363636363636,0.0,26.0,5.75,10.26086956521739,low
MWBGSEA03QA001,Intermittent,B,218.0,62.0,218.41666666666666,0.0,22.0,5.75,10.782608695652174,low
MESCAMM111F041,Lumpy,B,196.0,2.0,439.0,0.0,26.0,5.666666666666667,0.3529411764705882,high
MYLFATA03CO001,Intermittent,A,323.0,238.0,167.43478260869566,0.0,26.0,5.666666666666667,42.0,low
MMKEAVE16BK001,Intermittent,A,505.0,439.0,57.96116504854369,0.0,26.0,5.666666666666667,77.47058823529412,low
MEGESMM06WT001,Lumpy,B,162.0,45.0,790.0666666666667,0.0,26.0,5.583333333333333,8.059701492537314,low
MMRFATA03CO001,Intermittent,B,210.0,92.0,379.811320754717,0.0,26.0,5.583333333333333,16.47761194029851,low
MXBCATA01BK001,Lumpy,A,973.0,104.0,200.79310344827587,0.0,26.0,5.583333333333333,18.62686567164179,low
MYSGSTA01BK001,Intermittent,B,174.0,135.0,93.92682926829268,0.0,21.0,5.583333333333333,24.17910447761194,low
MXSFATA03BK001,Intermittent,A,280.0,331.0,63.125,0.0,26.0,5.583333333333333,59.28358208955224,low
MMRFAAK02BK001,Intermittent,A,416.0,256.0,64.22222222222223,0.0,26.0,5.583333333333333,45.85074626865672,low
MWHFSTA03CO001,Intermittent,A,615.0,394.0,77.59375,0.0,26.0,5.583333333333333,70.56716417910448,low
MXZGATA02BK001,Lumpy,B,64.0,265.0,50.86274509803921,0.0,14.0,5.583333333333333,47.462686567164184,low
MWRGSXT01BK001,Intermittent,A,267.0,488.0,33.344086021505376,0.0,22.0,5.583333333333333,87.40298507462687,low
MYLAAVI03CO001,Lumpy,A,3039.0,177.0,191.5,0.0,26.0,5.5,32.18181818181818,low
MXZGSAK02BK001,Intermittent,B,155.0,131.0,107.28301886792453,0.0,22.0,5.5,23.818181818181817,low
MESGSMM04PZ041,Intermittent,B,82.0,5.0,89.4,0.0,17.0,5.416666666666667,0.923076923076923,high
MYAGSTA04HD001,Lumpy,B,171.0,124.0,212.33333333333334,0.0,22.0,5.416666666666667,22.892307692307693,low
MYZGSTA10ED001,Lumpy,B,128.0,18.0,46.0,0.0,21.0,5.416666666666667,3.323076923076923,high
MYSAAPA02CO001,Intermittent,A,731.0,189.0,100.40677966101696,0.0,26.0,5.416666666666667,34.89230769230769,low
MXZGSTA04CO001,Intermittent,B,189.0,49.0,119.66666666666667,0.0,21.0,5.416666666666667,9.046153846153846,low
MESCAMM111F037,Lumpy,B,171.0,28.0,282.57894736842104,0.0,26.0,5.416666666666667,5.169230769230769,medium
MWRGAOB01CO001,Smooth,B,62.0,229.0,23.304347826086957,0.0,9.0,5.333333333333333,42.9375,low
MFPESMM06LI040,Lumpy,B,160.0,17.0,810.7272727272727,0.0,26.0,5.333333333333333,3.1875,high
MWPCSVI02BK001,Lumpy,A,1562.0,405.0,249.6206896551724,0.0,26.0,5.333333333333333,75.9375,low
MYLESXT02CO001,Intermittent,A,378.0,97.0,203.92307692307693,0.0,26.0,5.333333333333333,18.1875,low
MWHFSTA09BK001,Lumpy,A,351.0,75.0,376.6363636363636,0.0,26.0,5.333333333333333,14.0625,low
MWHFATA02CO001,Intermittent,B,147.0,575.0,35.5625,0.0,26.0,5.25,109.52380952380952,low
MWPGSMT04QA001,Lumpy,B,135.0,210.0,137.3108108108108,0.0,20.0,5.25,40.0,low
MMLGSTA03BK001,Intermittent,B,174.0,90.0,149.2972972972973,0.0,22.0,5.166666666666667,17.419354838709676,low
MEXGSMM04HD038,Intermittent,B,75.0,17.0,168.78571428571428,0.0,22.0,5.166666666666667,3.290322580645161,high
MXADATA04BK001,Intermittent,A,683.0,142.0,192.9607843137255,0.0,26.0,5.166666666666667,27.483870967741932,low
MWSFSTA02CO001,Intermittent,A,236.0,282.0,290.0,0.0,26.0,5.166666666666667,54.58064516129032,low
MESCAMM111F038,Intermittent,A,273.0,23.0,318.55555555555554,0.0,26.0,5.166666666666667,4.451612903225806,medium
MWHFSAC02P6001,Lumpy,A,708.0,73.0,297.6842105263158,0.0,26.0,5.166666666666667,14.129032258064516,low
MWPGSTA02BK001,Lumpy,B,134.0,196.0,238.7,0.0,23.0,5.166666666666667,37.93548387096774,low
MMRESAC01CO001,Lumpy,A,714.0,1261.0,233.47826086956522,0.0,26.0,5.166666666666667,244.06451612903226,low
MYLDSXT01I8001,Intermittent,A,743.0,324.0,314.8,0.0,26.0,5.083333333333333,63.73770491803279,low
MEZCAMM17F00ML,Intermittent,A,244.0,249.0,306.3125,0.0,24.0,5.083333333333333,48.98360655737705,low
MYLDSXT01PZ001,Intermittent,A,553.0,339.0,158.40298507462686,0.0,26.0,5.083333333333333,66.68852459016394,low
MXSAAVI01CO001,Lumpy,A,2411.0,160.0,111.41176470588235,0.0,26.0,5.0,32.0,low
MMRFSTA05BK001,Intermittent,A,377.0,216.0,151.58620689655172,0.0,26.0,5.0,43.2,low
MESGSMM04CO039,Intermittent,B,121.0,63.0,64.6923076923077,0.0,21.0,5.0,12.6,low
MXZGATT024B001,Intermittent,B,74.0,194.0,57.83076923076923,0.0,17.0,5.0,38.8,low
MWPGSMT08CO001,Intermittent,B,60.0,485.0,52.51851851851852,0.0,21.0,5.0,97.0,low
MMKGSVE06BK001,Intermittent,B,104.0,40.0,178.35714285714286,0.0,22.0,5.0,8.0,low
MYSGSTA03I8001,Intermittent,B,144.0,86.0,179.8,0.0,21.0,5.0,17.2,low
MMRAAKC02BK001,Erratic,A,4238.0,150.0,91.08196721311475,0.0,26.0,4.916666666666667,30.508474576271183,low
MWTGSTA03BK001,Intermittent,B,57.0,448.0,81.89583333333333,0.0,15.0,4.916666666666667,91.11864406779661,low
MYABSPA07CO001,Lumpy,A,1788.0,52.0,249.78787878787878,0.0,26.0,4.916666666666667,10.576271186440678,low
MXZGSTT04BK001,Intermittent,B,101.0,34.0,259.5652173913044,0.0,23.0,4.916666666666667,6.915254237288135,medium
MXZFATT05K8001,Intermittent,A,297.0,158.0,194.19230769230768,0.0,26.0,4.916666666666667,32.13559322033898,low
MMTCSKC03CO001,Lumpy,A,1274.0,38.0,294.4761904761905,0.0,26.0,4.916666666666667,7.728813559322034,medium
MXSFATA01K8001,Intermittent,A,365.0,185.0,131.6949152542373,0.0,26.0,4.916666666666667,37.62711864406779,low
MECGSMM06CO001,Intermittent,B,88.0,114.0,110.48,0.0,20.0,4.833333333333333,23.586206896551726,low
MWTEATA011F001,Intermittent,B,145.0,90.0,278.3265306122449,0.0,26.0,4.75,18.94736842105263,low
MXZGSTT06BK001,Intermittent,B,153.0,223.0,192.68085106382978,0.0,23.0,4.75,46.94736842105263,low
MWPGSMT04BK001,Intermittent,B,145.0,177.0,130.85915492957747,0.0,21.0,4.666666666666667,37.92857142857142,low
MWPFAMT07K8001,Intermittent,A,426.0,465.0,73.05333333333333,0.0,26.0,4.666666666666667,99.64285714285714,low
MMRGSAK02CO001,Intermittent,B,188.0,216.0,157.4659090909091,0.0,21.0,4.666666666666667,46.285714285714285,low
MWPGSAC02P6001,Lumpy,B,54.0,31.0,42.0,0.0,8.0,4.666666666666667,6.642857142857142,medium
MYZGSTA03BK001,Intermittent,B,91.0,61.0,196.66666666666666,0.0,21.0,4.666666666666667,13.071428571428571,low
MYLFSAC03I9001,Lumpy,A,354.0,46.0,462.6470588235294,0.0,26.0,4.583333333333333,10.036363636363637,low
MWPEATA02CO001,Lumpy,A,691.0,245.0,194.8,0.0,26.0,4.583333333333333,53.45454545454546,low
MWPFSLR03K8001,Lumpy,A,841.0,43.0,296.7368421052632,0.0,25.0,4.583333333333333,9.381818181818183,low
MMLFSTA01CO001,Intermittent,A,478.0,116.0,101.83333333333333,0.0,26.0,4.5,25.77777777777778,low
MEGGSMM04BK001,Intermittent,B,97.0,67.0,126.26829268292683,0.0,17.0,4.5,14.88888888888889,low
MEXCAMM171F045,Lumpy,B,153.0,3.0,201.0,0.0,26.0,4.5,0.6666666666666666,high
MWRGSTA04HD001,Lumpy,A,290.0,512.0,220.0,0.0,22.0,4.5,113.77777777777777,low
MYSGSTA01PZ001,Intermittent,B,154.0,201.0,105.91379310344827,0.0,20.0,4.5,44.666666666666664,low
MHTGAMM12BK00M,Lumpy,B,54.0,3.0,54.0,0.0,8.0,4.5,0.6666666666666666,high
MMTGSTA04CO001,Intermittent,B,180.0,402.0,55.676923076923075,0.0,21.0,4.416666666666667,91.0188679245283,low
MYLESXT01BK001,Intermittent,A,821.0,136.0,429.8636363636364,0.0,26.0,4.416666666666667,30.792452830188676,low
MWRGSTA01QA001,Intermittent,B,51.0,241.0,33.333333333333336,0.0,11.0,4.416666666666667,54.56603773584905,low
MEZCAMM17BK0ML,Lumpy,A,1869.0,230.0,280.3333333333333,0.0,26.0,4.416666666666667,52.075471698113205,low
MWPGSMT06CO001,Intermittent,B,130.0,43.0,145.3181818181818,0.0,20.0,4.416666666666667,9.735849056603772,low
MYLFATA04CO001,Lumpy,A,232.0,287.0,89.16071428571429,0.0,26.0,4.416666666666667,64.98113207547169,low
MXZGSTA02CO001,Intermittent,B,82.0,23.0,199.1764705882353,0.0,21.0,4.333333333333333,5.307692307692308,medium
MHTGAMM12BK00L,Lumpy,B,52.0,7.0,54.0,0.0,8.0,4.333333333333333,1.6153846153846154,high
MWREAAC02CK001,Lumpy,B,74.0,85.0,542.6,0.0,26.0,4.333333333333333,19.615384615384617,low
MMLGATA04CO001,Intermittent,B,50.0,204.0,42.0625,0.0,11.0,4.333333333333333,47.07692307692308,low
MWPDSLR02WT001,Erratic,A,3343.0,45.0,316.81481481481484,0.0,26.0,4.333333333333333,10.384615384615385,low
MYLFATA03PZ001,Intermittent,A,291.0,186.0,137.59420289855072,0.0,26.0,4.333333333333333,42.92307692307693,low
MWPFAMT01CO001,Intermittent,B,150.0,66.0,209.96774193548387,0.0,26.0,4.333333333333333,15.230769230769232,low
MMZFAFI04BK001,Lumpy,A,259.0,54.0,8.0,0.0,25.0,4.25,12.705882352941176,low
MMRGATA04CO001,Intermittent,B,49.0,330.0,40.4,0.0,11.0,4.25,77.6470588235294,low
MPFGSMM02WT001,Intermittent,B,64.0,175.0,57.44,0.0,15.0,4.25,41.1764705882353,low
MPFFSMM06CO001,Intermittent,A,472.0,358.0,304.32894736842104,0.0,26.0,4.25,84.23529411764706,low
MXBAAVI08CO001,Lumpy,A,3522.0,206.0,119.14893617021276,0.0,26.0,4.25,48.470588235294116,low
MYZFATA02BK001,Lumpy,A,397.0,567.0,82.58333333333333,0.0,26.0,4.25,133.41176470588235,low
MXSAAVI01BK001,Lumpy,A,3278.0,131.0,61.5,0.0,26.0,4.25,30.823529411764707,low
MEGGSMM02NH001,Intermittent,B,116.0,31.0,98.0,0.0,17.0,4.25,7.294117647058823,medium
MYZGATA01BK001,Intermittent,B,49.0,194.0,21.081632653061224,0.0,9.0,4.25,45.64705882352941,low
MWTESAC01I9001,Lumpy,A,1545.0,29.0,551.0,0.0,26.0,4.25,6.823529411764706,medium
MMMEAAC01CO001,Lumpy,A,314.0,913.0,70.77777777777777,0.0,26.0,4.25,214.8235294117647,low
MWRFAXT01PZ001,Intermittent,A,461.0,340.0,138.2970297029703,0.0,26.0,4.25,80.0,low
MEXCAMM17BK041,Lumpy,A,692.0,144.0,182.22222222222223,0.0,26.0,4.25,33.88235294117647,low
MEXFSMM02CO038,Intermittent,A,260.0,26.0,280.22727272727275,0.0,26.0,4.25,6.117647058823529,medium
MXVFATT014B001,Intermittent,B,55.0,161.0,104.0,0.0,17.0,4.25,37.88235294117647,low
MESGSMM04CO041,Intermittent,B,85.0,38.0,56.0,0.0,21.0,4.166666666666667,9.12,low
MWTGSMA02QA001,Intermittent,B,118.0,85.0,120.16666666666667,0.0,21.0,4.166666666666667,20.4,low
MESCAMM114B037,Intermittent,B,55.0,68.0,92.70588235294117,0.0,16.0,4.166666666666667,16.32,low
MMZGSFI02BK001,Intermittent,B,98.0,92.0,155.02272727272728,0.0,20.0,4.166666666666667,22.08,low
MMKEAVE05CO001,Intermittent,A,691.0,135.0,214.09375,0.0,26.0,4.166666666666667,32.4,low
MXZFATA13BK001,Lumpy,A,262.0,89.0,28.023809523809526,0.0,26.0,4.166666666666667,21.36,low
MWPGSLR04BK001,Intermittent,B,208.0,1591.0,16.0,0.0,22.0,4.083333333333333,389.6326530612245,low
MWHFATA02I8001,Intermittent,B,70.0,153.0,50.69230769230769,0.0,26.0,4.083333333333333,37.46938775510204,low
MWPGSAC02E3001,Lumpy,C,47.0,39.0,42.0,0.0,8.0,4.083333333333333,9.551020408163266,low
MWPGSAC02ED001,Lumpy,C,47.0,29.0,42.0,0.0,8.0,4.083333333333333,7.102040816326531,medium
MMKEAVE16WT001,Intermittent,A,245.0,185.0,103.89041095890411,0.0,26.0,4.083333333333333,45.30612244897959,low
MMRFAAK01BK001,Intermittent,A,228.0,194.0,82.52941176470588,0.0,26.0,4.0,48.5,low
MYSESXT03CO001,Lumpy,A,354.0,129.0,131.55102040816325,0.0,26.0,4.0,32.25,low
MEGESMM05WT001,Lumpy,B,129.0,67.0,736.6666666666666,0.0,26.0,4.0,16.75,low
MEZCAMM17PZ0SM,Intermittent,A,326.0,110.0,565.5087719298245,0.0,26.0,4.0,27.5,low
MESCAMM11CO036,Intermittent,A,404.0,62.0,139.02564102564102,0.0,26.0,4.0,15.5,low
MMKESVE03P6001,Lumpy,A,662.0,37.0,605.3125,0.0,26.0,3.9166666666666665,9.446808510638299,low
MMVGSTT01CO001,Intermittent,B,72.0,8.0,151.0,0.0,20.0,3.9166666666666665,2.042553191489362,high
MMVGATT024B001,Intermittent,B,56.0,96.0,69.76315789473684,0.0,16.0,3.9166666666666665,24.51063829787234,low
MXSFATA02BK001,Intermittent,B,191.0,156.0,57.7,0.0,26.0,3.9166666666666665,39.829787234042556,low
MWHFATA01BK001,Intermittent,B,213.0,64.0,216.02439024390245,0.0,26.0,3.9166666666666665,16.340425531914896,low
MWREAXT05CO001,Lumpy,B,149.0,86.0,130.2,0.0,26.0,3.9166666666666665,21.95744680851064,low
MXZFSTA09Y0001,Lumpy,B,217.0,69.0,450.7894736842105,0.0,26.0,3.9166666666666665,17.617021276595747,low
MWEGSXT01CO001,Lumpy,A,228.0,319.0,125.86153846153846,0.0,22.0,3.9166666666666665,81.4468085106383,low
MMVAAVY01CO001,Intermittent,A,772.0,152.0,133.7872340425532,0.0,26.0,3.8333333333333335,39.65217391304348,low
MWPFAMT02CO001,Intermittent,B,133.0,25.0,220.8,0.0,26.0,3.8333333333333335,6.521739130434782,medium
MXZGSTA13BW001,Intermittent,B,104.0,140.0,131.84285714285716,0.0,20.0,3.8333333333333335,36.52173913043478,low
MWPFSLR04PZ001,Lumpy,A,534.0,81.0,275.22222222222223,0.0,26.0,3.8333333333333335,21.130434782608695,low
MWPCSVI01WT001,Lumpy,A,2315.0,87.0,265.75,0.0,26.0,3.8333333333333335,22.695652173913043,low
MXBAAVI01BK001,Lumpy,A,2431.0,42.0,277.58620689655174,0.0,26.0,3.8333333333333335,10.956521739130434,low
MYSDSXT01I8001,Intermittent,A,581.0,107.0,311.375,0.0,26.0,3.8333333333333335,27.913043478260867,low
MECFSBC02BK001,Intermittent,A,317.0,54.0,477.61538461538464,0.0,26.0,3.8333333333333335,14.086956521739129,low
MXAGATA02BK001,Intermittent,C,44.0,174.0,32.60344827586207,0.0,14.0,3.8333333333333335,45.391304347826086,low
MWKGATA02I8001,Intermittent,C,45.0,348.0,37.24175824175824,0.0,9.0,3.8333333333333335,90.78260869565217,low
MWHESTA01PZ001,Lumpy,A,567.0,887.0,208.02912621359224,0.0,26.0,3.75,236.53333333333333,low
MXEGSTA08PK001,Lumpy,A,280.0,53.0,218.62962962962962,0.0,21.0,3.75,14.133333333333333,low
MWPESAC02P6001,Lumpy,A,2249.0,80.0,248.57894736842104,0.0,26.0,3.75,21.333333333333332,low
MMKFAVE09K8001,Intermittent,A,330.0,226.0,161.54347826086956,0.0,26.0,3.75,60.266666666666666,low
MEEDAMM05U7001,Lumpy,A,505.0,23.0,148.0,0.0,26.0,3.75,6.133333333333334,medium
MMRGSTA05BK001,Intermittent,B,134.0,237.0,135.984126984127,0.0,21.0,3.75,63.2,low
MEXCAMM17CO046,Intermittent,A,330.0,66.0,81.77142857142857,0.0,26.0,3.75,17.6,low
MYZGATA07CO001,Intermittent,C,43.0,104.0,55.40625,0.0,10.0,3.75,27.733333333333334,low
MXZGSTT05CO001,Intermittent,B,135.0,29.0,219.8421052631579,0.0,21.0,3.75,7.733333333333333,medium
MMRGSTA07PZ001,Intermittent,B,153.0,214.0,78.35064935064935,0.0,22.0,3.6666666666666665,58.36363636363637,low
MECGSMM02CO001,Intermittent,B,141.0,70.0,226.31578947368422,0.0,21.0,3.6666666666666665,19.09090909090909,low
MMZGSFI01BK001,Intermittent,B,171.0,78.0,155.72,0.0,22.0,3.6666666666666665,21.272727272727273,low
MXS8ALL52BK001,Intermittent,A,1290.0,77.0,151.11111111111111,0.0,26.0,3.6666666666666665,21.0,low
MXZFATA10CO001,Intermittent,A,282.0,127.0,271.35714285714283,0.0,26.0,3.6666666666666665,34.63636363636364,low
MWBESEA08CO001,Lumpy,A,455.0,911.0,33.111111111111114,0.0,26.0,3.6666666666666665,248.45454545454547,low
MYLFSAC03P6001,Lumpy,A,593.0,61.0,349.44444444444446,0.0,26.0,3.6666666666666665,16.636363636363637,low
MEGESMM06NH001,Intermittent,B,170.0,47.0,795.2857142857143,0.0,26.0,3.6666666666666665,12.818181818181818,low
MMMEATA02BK001,Lumpy,A,607.0,192.0,207.91304347826087,0.0,26.0,3.6666666666666665,52.36363636363637,low
MXZGSTA14SV001,Intermittent,B,94.0,47.0,181.09375,0.0,21.0,3.5833333333333335,13.116279069767442,low
MXBEAUM01CO001,Intermittent,A,470.0,84.0,254.875,0.0,26.0,3.5833333333333335,23.441860465116278,low
MWSEATA03IG001,Lumpy,A,680.0,135.0,319.6923076923077,0.0,26.0,3.5833333333333335,37.67441860465116,low
MXZGAAK02PZ001,Intermittent,C,41.0,174.0,73.125,0.0,15.0,3.5833333333333335,48.55813953488372,low
MPFEAMM07BK001,Intermittent,A,378.0,161.0,476.64814814814815,0.0,26.0,3.5833333333333335,44.93023255813954,low
MESGSMM04CO038,Intermittent,B,92.0,88.0,77.34146341463415,0.0,21.0,3.5,25.142857142857142,low
MWTESAK01CO001,Lumpy,A,818.0,102.0,275.2857142857143,0.0,26.0,3.5,29.142857142857142,low
MYAESAC04I9001,Intermittent,A,390.0,219.0,382.9166666666667,0.0,26.0,3.5,62.57142857142857,low
MMKEAVE12IG001,Intermittent,A,270.0,449.0,126.53947368421052,0.0,26.0,3.5,128.28571428571428,low
MYZGSTA09PZ001,Intermittent,B,71.0,374.0,15.5,0.0,23.0,3.5,106.85714285714286,low
MEGGSMM02SV001,Intermittent,B,58.0,105.0,132.86486486486487,0.0,17.0,3.5,30.0,low
MPFGAMM06CO001,Lumpy,C,40.0,220.0,22.6,0.0,4.0,3.5,62.857142857142854,low
MESFSMM04IN039,Intermittent,B,174.0,30.0,284.25,0.0,26.0,3.5,8.571428571428571,low
MXSFATA03CO001,Intermittent,B,147.0,268.0,41.7,0.0,24.0,3.5,76.57142857142857,low
MEFGSMM04CO001,Intermittent,B,81.0,68.0,201.475,0.0,21.0,3.4166666666666665,19.902439024390244,low
MMVDSTT02CO001,Intermittent,A,313.0,99.0,401.06060606060606,0.0,26.0,3.4166666666666665,28.975609756097562,low
MWKGATA03PZ001,Intermittent,C,39.0,226.0,49.925925925925924,0.0,11.0,3.4166666666666665,66.14634146341464,low
MXLGSTA01CO001,Intermittent,B,84.0,17.0,188.46153846153845,0.0,20.0,3.4166666666666665,4.975609756097561,medium
MWPGSLR05BK001,Intermittent,B,123.0,870.0,27.314285714285713,0.0,22.0,3.4166666666666665,254.63414634146343,low
MXZGSTT09P6001,Lumpy,C,39.0,14.0,76.0,0.0,13.0,3.4166666666666665,4.097560975609756,medium
MXZFSTA10PZ001,Intermittent,A,303.0,67.0,280.20588235294116,0.0,26.0,3.4166666666666665,19.609756097560975,low
MWREAAC02XC001,Intermittent,B,145.0,96.0,403.64,0.0,26.0,3.3333333333333335,28.799999999999997,low
MYLFAXT01CO001,Intermittent,B,147.0,228.0,23.0,0.0,22.0,3.3333333333333335,68.39999999999999,low
MMVAAVY01BK001,Intermittent,A,844.0,115.0,214.84,0.0,26.0,3.3333333333333335,34.5,low
